"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","OS55","Venta","Plurifamiliar","Piso en Venta en  Carrer de l'Illa Cabrera, Malilla","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4493120131","-0.3808198869","Undefined","Profesional","Inmobiliaria Fran López","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/63e132c2-8638-44fb-849e-c2fc4b26056c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185689283&tti=2","2025-02-19","962949864","franlopez@valenciainmobiliaria.es","No","","","No","No contactado","6730","","","120","255000","2125","8","Muy baja"
"milanuncios","536694227","Venta","Plurifamiliar","Valencia Capital","46015","Valencia","Valencia","Campanar","Campanar - La Fe","39.4778726299","-0.3992189701","2","Profesional","HERMANOS SIERRA TOLEDO S L U","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/009f3150-337f-475f-a038-376918f7543bG.jpg","https://www.milanuncios.com/anuncios/r536694227.htm","2025-02-19","962471304","inmobancoeec8@realestate.com","No","","","No","No contactado","4431","4","3","150","328000","2186","8","Muy baja"
"milanuncios","536690460","Venta","Plurifamiliar","Valencia Capital","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.4751405299","-0.3818303701","3","Profesional","Habitame Valencia Servicios Inmobiliarios Sl","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/074b06ef-edf9-40a8-8d67-3d01484b771aG.jpg","https://www.milanuncios.com/anuncios/r536690460.htm","2025-02-19","962946725","habitamevalenciaserviciosinmobie48d@realestate.com","No","","","No","No contactado","10767","3","1","79","230000","2911","8","Muy baja"
"habitaclia","46-76-E31893","Venta","Plurifamiliar","Venta de vivienda de reciente construcción del año 2021","","Valencia","Valencia","La Saïdia","Marxalenes","39.4845989729","-0.384215214","0","Profesional","Inmobiliaria Carrillo","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/0f20b8d7-c121-424b-9f1a-f4368a6ac3b2G.jpg","https://www.habitaclia.com/i8205000000851","2025-02-19","963747005","info@inmocarrillo.com","No","Muy bueno","","No","No contactado","7632","2","2","95","370000","3894","8","Muy baja"
"Fotocasa","59069","Venta","Plurifamiliar","Piso en Venta en Barrio de Patraix","46018","Valencia","Valencia","Patraix","Barrio de Patraix","39.4679892802","-0.391307155","5º","Profesional","GR2000","No","Sí","Sí","No","No","No","No","No","https://static.fotocasa.es/images/ads/1436418b-f63b-4be4-9be6-6e44826cd480?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185683804&tti=2","2025-02-19","960967437","inmobiliaria@gr2000.es","No","Malo","","No","No contactado","2627","4","2","155","350000","2258","8","Baja"
"habitaclia","V01053BJ","Venta","Plurifamiliar","EXCEPCIONAL VIVIENDA EN CIUTAT VELLA","","Valencia","Valencia","Ciutat Vella","La Seu","39.47587299","-0.37767151","1","Profesional","ALQUILER VENTA VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/06c53c52-5ea3-4278-894c-70b0a3477c48G.jpg","https://www.habitaclia.com/i42826000000104","2025-02-19","963252742","nulalquilerventavalencia@gmail.com","No","Muy bueno","","No","No contactado","9867","4","2","158","690000","4367","5","Muy baja"
"habitaclia","2294","Venta","Plurifamiliar","¡¡¡OPORTUNIDAD DE PISO EN AV/ DEL CID!!!","","Valencia","Valencia","L'Olivereta","La Llum","39.4671124","-0.4101142","4","Profesional","INMO PRINT","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/04254269-fa2e-4277-bfc8-ce514ec64fa0G.jpg","https://www.habitaclia.com/i54260000000009","2025-02-19","34652224424","agnatalia@inmoprint.es","No","Muy bueno","","No","No contactado","1407","3","1","60","130000","2166","8","Baja"
"habitaclia","MLL-IT219","Venta","Plurifamiliar","","","Valencia","Valencia","Jesús","La Creu Coberta","39.4541715871","-0.3848364129","0","Profesional","EXPERCASA MALILLA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/04991d32-4e1f-41b6-8e91-8346f99d7e5fG.jpg","https://www.habitaclia.com/i29400000000237","2025-02-19","610182116","valenciamalilla@expercasa.com","No","Muy bueno","","No","No contactado","9308","3","1","83","219000","2638","8","Muy baja"
"Fotocasa","Hm Valencia 13 19","Venta","Plurifamiliar","Piso en Venta en  Carrer de Lluís Oliag, Mont-Olivet","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4591917736","-0.3672003264","5º","Profesional","HM INMOBILIARIA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/fd985b19-f96e-4085-a20e-fc03725a32b6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185686529&tti=2","2025-02-19","918007061","hminmobiliaria@hotmail.com","No","Muy bueno","","No","No contactado","10679","3","1","110","279000","2536","6","Muy baja"
"milanuncios","536681111","Venta","Plurifamiliar","Blasco Ibañez","46021","Valencia","Valencia","Camins al Grau","Albors","39.4714864541","-0.3528180459","3","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r536681111.htm","2025-02-19","","","No","","","No","No contactado","9820","3","1","90","45000","500","2","Muy baja"
"milanuncios","536675502","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4612801019","-0.3651119981","5","Profesional","HOUSE MAISON  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/03c97790-5b41-422d-9694-6e96677fda4bG.jpg","https://www.milanuncios.com/anuncios/r536675502.htm","2025-02-19","918007061","habitab28a@realestate.com","No","","","No","No contactado","11481","3","1","110","279000","2536","6","Muy baja"
"habitaclia","LLOSAN-1496","Venta","Plurifamiliar","Venta de piso en el centro de València Capital. SIN ASCENSOR","","Valencia","Valencia","Ciutat Vella","El Carme","39.478363161","-0.3798858476","0","Profesional","Llosan Asesores","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0b199eef-6902-4fc7-9b67-59a2a41713c2G.jpg","https://www.habitaclia.com/i41809000001378","2025-02-19","658488706","ruben.llorens@llosan.com","No","Muy bueno","","No","No contactado","1352","3","1","51","190000","3725","7","Baja"
"milanuncios","536663663","Venta","Plurifamiliar","Valencia Capital","46014","Valencia","Valencia","L'Olivereta","La Llum","39.4660515299","-0.4111750701","4","Profesional","Inmo Print Solutions  Sl","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/04254269-fa2e-4277-bfc8-ce514ec64fa0G.jpg","https://www.milanuncios.com/anuncios/r536663663.htm","2025-02-19","961280856","inmoprinta981@realestate.com","No","","","No","No contactado","5907","3","1","60","130000","2166","8","Muy baja"
"habitaclia","H01233","Venta","Plurifamiliar","","","Valencia","Valencia","Campanar","Campanar - La Fe","39.4789335","-0.3981581","2","Profesional","INMOBANCO","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/009f3150-337f-475f-a038-376918f7543bG.jpg","https://www.habitaclia.com/i28425000003194","2025-02-19","961980343","inmobanco@gmail.com","No","Muy bueno","","No","No contactado","1330","4","3","150","328000","2186","8","Moderada"
"milanuncios","536692399","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4634059299","-0.3973373701","4","Profesional","Habitame Valencia Servicios Inmobiliarios Sl","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2740c8d7-ab26-492e-a01c-dbfd87832588G.jpg","https://www.milanuncios.com/anuncios/r536692399.htm","2025-02-19","962946725","habitamevalenciaserviciosinmobie48d@realestate.com","No","","","No","No contactado","5929","5","2","140","260000","1857","8","Muy baja"
"habitaclia","116","Venta","Plurifamiliar","Exclusivo piso señorial en enclave único de El Cabañal – Amplio, luminoso y con vistas despejadas","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4682793","-0.3325556","0","Profesional","Inmocity","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/04dfe7f5-388e-46e4-8883-e27e0198e95fG.jpg","https://www.habitaclia.com/i45205000000511","2025-02-19","34633021067","info@inmocityweb.com","No","Muy bueno","","No","No contactado","9865","3","1","135","325000","2407","5","Muy baja"
"milanuncios","536655863","Venta","Plurifamiliar","Valencia Capital","46014","Valencia","Valencia","L'Olivereta","La Fontsanta","39.4649136123","-0.4091524405","","Profesional","CPI GESTION ENCUENTRA TU MANSION  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0067b493-df83-4221-acc5-195797a43817G.jpg","https://www.milanuncios.com/anuncios/r536655863.htm","2025-02-19","620209543","kwcpigestion66fc@realestate.com","No","","","No","No contactado","8005","2","1","70","299000","4271","8","Muy baja"
"Fotocasa","116","Venta","Plurifamiliar","Piso en Venta en  Carrer del Marí Sirera, 14, El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4682793","-0.3325556","6º","Profesional","Inmocity","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/dcd870bf-79e1-4c63-a45b-68b6ac9de75c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185690797&tti=2","2025-02-19","962949603","info@inmocityweb.com","No","Muy bueno","","No","No contactado","11417","3","1","135","325000","2407","5","Muy baja"
"habitaclia","OS55","Venta","Plurifamiliar","PISO EN VENTA calle de l''Illa Cabrera","","Valencia","Valencia","Quatre Carreres","Malilla","39.4490923587","-0.3810395413","0","Profesional","Inmobiliaria Fran López","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0439ef0b-01b1-430e-ba70-99a89a0d8178G.jpg","https://www.habitaclia.com/i46471000000936","2025-02-19","633360529","franlopez@valenciainmobiliaria.es","No","Muy bueno","","No","No contactado","3801","","","120","255000","2125","8","Muy baja"
"Fotocasa","1457","Venta","Plurifamiliar","Piso en Venta en La Malva-rosa","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4836249309","-0.3269552691","Undefined","Profesional","ARK & KASA","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/ade56402-a387-4907-a3e9-1339c2897e1e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185691968&tti=2","2025-02-19","962470598","valencia@ark-kasa.com","No","Bueno","","No","No contactado","2425","3","1","77","165000","2142","8","Baja"
"milanuncios","536690460","Venta","Plurifamiliar","Valencia Capital","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.4751405299","-0.3818303701","3","Profesional","Habitame Valencia Servicios Inmobiliarios Sl","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/074b06ef-edf9-40a8-8d67-3d01484b771aG.jpg","https://www.milanuncios.com/anuncios/r536690460.htm","2025-02-19","962946725","habitamevalenciaserviciosinmobie48d@realestate.com","No","","","No","No contactado","6655","3","1","79","230000","2911","8","Muy baja"
"habitaclia","027867","Venta","Plurifamiliar","Loft en venta en Vara de Quart","","Valencia","Valencia","Patraix","Vara de Quart","39.4605367892","-0.4106468658","0","Profesional","KASABIBA","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/041124fb-696c-4762-8e81-1879c7c11b64G.jpg","https://www.habitaclia.com/i8448000009404","2025-02-19","963.854.700","kasabiba@kasabiba.com","No","Muy bueno","","No","No contactado","5875","1","2","99","215000","2171","8","Muy baja"
"habitaclia","v7j230Q","Venta","Plurifamiliar","¡OPORTUNIDAD EN PLENO CASCO HISTÓRICO DE VALENCIA! PARA CONVERTIRSE EN TU LOFT.","","Valencia","Valencia","Ciutat Vella","El Mercat","39.4753729871","-0.3815979129","3","Profesional","Habítame Valencia Servicios Inmobilarios","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/074b06ef-edf9-40a8-8d67-3d01484b771aG.jpg","https://www.habitaclia.com/i38133000000347","2025-02-19","687185508","habitamevlc@gmail.com","No","Muy bueno","","No","No contactado","9970","3","1","79","230000","2911","8","Muy baja"
"milanuncios","536691246","Venta","Unifamiliar","Valencia Capital","46012","Valencia","Valencia","El Perellonet","","39.2898652242","-0.2834243848","","Profesional","Pawel Tadeusz Barglik","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0447add5-e829-4207-966b-a9a46bf4d51cG.jpg","https://www.milanuncios.com/anuncios/r536691246.htm","2025-02-19","962947856","arrelsvalencia7eea@realestate.com","No","","","No","No contactado","10655","4","2","130","360000","2769","5","Muy baja"
"milanuncios","536685147","Venta","Unifamiliar","benaguasil - C. de la Travesía","46024","Valencia","Valencia","Poblats Marítims","El Grau","39.4577865601","-0.3313018084","","Profesional","Rentarfy SL","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r536685147.htm","2025-02-19","623339092","info@rentarfy.com","No","","","No","No contactado","4313","3","1","88","52500","596","8","Muy baja"
"habitaclia","begona-203","Venta","Plurifamiliar","ÁTICO ÚNICO EN VALENCIA  UN AUTÉNTICO PARAÍSO SOBRE LA CIUDAD","","Valencia","Valencia","L'Olivereta","La Fontsanta","39.4659744824","-0.4080915704","0","Profesional","KW CPI GESTIÓN","Sí","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/0067b493-df83-4221-acc5-195797a43817G.jpg","https://www.habitaclia.com/i8188000003239","2025-02-19","963.366.666","i.cpigestion.1598.9@inmovilla.com,captacion@cpigestion.com","No","Muy bueno","","No","No contactado","5492","2","1","70","299000","4271","8","Muy baja"
"milanuncios","536663707","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","Patraix","Barrio de Patraix","39.4655602792","-0.393736156","","Profesional","MM GR 2000 SL","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1436418b-f63b-4be4-9be6-6e44826cd480G.jpg","https://www.milanuncios.com/anuncios/r536663707.htm","2025-02-19","960967437","gr2000e71d@realestate.com","No","","","No","No contactado","6240","4","2","155","350000","2258","8","Muy baja"
"milanuncios","536688906","Venta","Plurifamiliar","Valencia Capital","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4932391299","-0.3774358701","Bajos","Profesional","Aproperties","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/11ef313f-0546-4add-a920-a47aafe31f5dG.jpg","https://www.milanuncios.com/anuncios/r536688906.htm","2025-02-19","962648135","apropertiesrealestatevalencia6ff9@realestate.com","No","","","No","No contactado","8338","1","1","73","194000","2657","8","Muy baja"
"habitaclia","v7j230Q","Venta","Plurifamiliar","¡OPORTUNIDAD EN PLENO CASCO HISTÓRICO DE VALENCIA! PARA CONVERTIRSE EN TU LOFT.","","Valencia","Valencia","Ciutat Vella","El Mercat","39.4753729871","-0.3815979129","3","Profesional","Habítame Valencia Servicios Inmobilarios","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/074b06ef-edf9-40a8-8d67-3d01484b771aG.jpg","https://www.habitaclia.com/i38133000000347","2025-02-19","687185508","habitamevlc@gmail.com","No","Muy bueno","","No","No contactado","7139","3","1","79","230000","2911","8","Muy baja"
"habitaclia","1447","Venta","Plurifamiliar","en Valencia","","Valencia","Valencia","L'Olivereta","La Fontsanta","39.4656691587","-0.4076128413","0","Profesional","ALBEGAR Inmobiliaria","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/225055ac-8709-4016-b4c7-59e90f73965eG.jpg","https://www.habitaclia.com/i44532000000321","2025-02-19","960447183","info@albegar.es","No","Muy bueno","","No","No contactado","5758","1","1","32","130000","4062","8","Muy baja"
"Fotocasa","6605001YJ2760F0043ES","Venta","Plurifamiliar","Piso en Venta en  Carrer de Sollana, Na Rovella - Hermanos Maristas","46013","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4528386131","-0.3683203869","A partir del 15º","Profesional","Grupo Orgaz","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/2e508c43-d44b-4845-ab0f-cf7a7aca36aa?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185682078&tti=2","2025-02-19","960969804","info@grupoorgaz.com","No","Excelente","","No","No contactado","2765","3","1","90","229000","2544","8","Baja"
"Fotocasa","1525","Venta","Plurifamiliar","Piso en Venta en  Carrer de Puerto Rico, Russafa","46006","Valencia","Valencia","L'Eixample","Russafa","39.4617169131","-0.3745914869","2º","Profesional","CABANYAL ESTATE","Sí","Sí","Sí","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/e7b92175-d191-43b8-bfe9-41acaf33658a?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185685502&tti=2","2025-02-19","962948549","info@cabanyalestate.com","No","","","No","No contactado","1767","5","1","77","320000","4155","8","Baja"
"milanuncios","536654498","Venta","Plurifamiliar","Valencia Capital","46013","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4516409299","-0.3695180701","","Profesional","Grupo Orgaz","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/122a4bed-721c-4863-98ed-858a8406d6f7G.jpg","https://www.milanuncios.com/anuncios/r536654498.htm","2025-02-19","960969804","grupoorgazc5af@realestate.com","No","","","No","No contactado","147","3","1","90","229000","2544","8","Alta"
"habitaclia","MLL-FS295","Venta","Plurifamiliar","","","Valencia","Valencia","Quatre Carreres","Malilla","39.4477715871","-0.3821604129","0","Profesional","EXPERCASA MALILLA","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/13f8c15f-fcb0-4494-9d83-a3bcdebf2d55G.jpg","https://www.habitaclia.com/i29400000000238","2025-02-19","610182116","valenciamalilla@expercasa.com","No","Muy bueno","","No","No contactado","1171","3","2","106","295000","2783","8","Moderada"
